{{Maploc|50,50|['Cook-at', None, None, None, None];None|[[RS/Locs/Cooking range (ID: 114)|Cooking range (ID: 114)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Bed (ID: 45230)|Bed (ID: 45230)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Bed (ID: 45230)|Bed (ID: 45230)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Bed (ID: 45230)|Bed (ID: 45230)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Bed (ID: 45230)|Bed (ID: 45230)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Bed (ID: 45230)|Bed (ID: 45230)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Bed (ID: 45230)|Bed (ID: 45230)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Bed (ID: 45230)|Bed (ID: 45230)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Bed (ID: 45230)|Bed (ID: 45230)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Large table (ID: 45233)|Large table (ID: 45233)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Large table (ID: 45233)|Large table (ID: 45233)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Large table (ID: 45233)|Large table (ID: 45233)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Large table (ID: 45233)|Large table (ID: 45233)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Table (ID: 45234)|Table (ID: 45234)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Table (ID: 45234)|Table (ID: 45234)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Table (ID: 45234)|Table (ID: 45234)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Table (ID: 45234)|Table (ID: 45234)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Table (ID: 45234)|Table (ID: 45234)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Counter (ID: 45238)|Counter (ID: 45238)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Workbench (ID: 45239)|Workbench (ID: 45239)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Workbench (ID: 45240)|Workbench (ID: 45240)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Stool (ID: 45241)|Stool (ID: 45241)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Stool (ID: 45241)|Stool (ID: 45241)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Stool (ID: 45241)|Stool (ID: 45241)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Stool (ID: 45241)|Stool (ID: 45241)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Stool (ID: 45241)|Stool (ID: 45241)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Stool (ID: 45241)|Stool (ID: 45241)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Stool (ID: 45241)|Stool (ID: 45241)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Stool (ID: 45241)|Stool (ID: 45241)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Stool (ID: 45241)|Stool (ID: 45241)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Stool (ID: 45241)|Stool (ID: 45241)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Chair (ID: 45242)|Chair (ID: 45242)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Chair (ID: 45242)|Chair (ID: 45242)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Chair (ID: 45242)|Chair (ID: 45242)]]}}
{{Maploc|50,50|['Open', None, None, None, None];None|[[RS/Locs/Drawers (ID: 45243)|Drawers (ID: 45243)]]}}
{{Maploc|50,50|['Open', None, None, None, None];None|[[RS/Locs/Drawers (ID: 45243)|Drawers (ID: 45243)]]}}
{{Maploc|50,50|['Open', None, None, None, None];None|[[RS/Locs/Drawers (ID: 45243)|Drawers (ID: 45243)]]}}
{{Maploc|50,50|['Open', None, None, None, None];None|[[RS/Locs/Drawers (ID: 45243)|Drawers (ID: 45243)]]}}
{{Maploc|50,50|['Open', None, None, None, None];None|[[RS/Locs/Drawers (ID: 45243)|Drawers (ID: 45243)]]}}
{{Maploc|50,50|['Open', None, None, None, None];None|[[RS/Locs/Drawers (ID: 45243)|Drawers (ID: 45243)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Wardrobe (ID: 45245)|Wardrobe (ID: 45245)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Wardrobe (ID: 45245)|Wardrobe (ID: 45245)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Wardrobe (ID: 45245)|Wardrobe (ID: 45245)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Wardrobe (ID: 45245)|Wardrobe (ID: 45245)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Wardrobe (ID: 45245)|Wardrobe (ID: 45245)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Wardrobe (ID: 45245)|Wardrobe (ID: 45245)]]}}
{{Maploc|50,50|['Search', None, None, None, None];None|[[RS/Locs/Bookcase (ID: 45247)|Bookcase (ID: 45247)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Shelves (ID: 45248)|Shelves (ID: 45248)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Shelves (ID: 45248)|Shelves (ID: 45248)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Shelves (ID: 45248)|Shelves (ID: 45248)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Shelves (ID: 45249)|Shelves (ID: 45249)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Shelves (ID: 45249)|Shelves (ID: 45249)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Cooking shelf (ID: 45253)|Cooking shelf (ID: 45253)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Painting (ID: 45258)|Painting (ID: 45258)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Painting (ID: 45258)|Painting (ID: 45258)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Painting (ID: 45258)|Painting (ID: 45258)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Painting (ID: 45259)|Painting (ID: 45259)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Painting (ID: 45259)|Painting (ID: 45259)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Painting (ID: 45259)|Painting (ID: 45259)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Hanging banner (ID: 45260)|Hanging banner (ID: 45260)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Hanging banner (ID: 45261)|Hanging banner (ID: 45261)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Hanging banner (ID: 45261)|Hanging banner (ID: 45261)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Display axe (ID: 45262)|Display axe (ID: 45262)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Display axes (ID: 45263)|Display axes (ID: 45263)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Display axes (ID: 45264)|Display axes (ID: 45264)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Lantern (ID: 45269)|Lantern (ID: 45269)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Lantern (ID: 45269)|Lantern (ID: 45269)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Lantern (ID: 45269)|Lantern (ID: 45269)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Lantern (ID: 45269)|Lantern (ID: 45269)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Lantern (ID: 45269)|Lantern (ID: 45269)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Lantern (ID: 45269)|Lantern (ID: 45269)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Lantern (ID: 45269)|Lantern (ID: 45269)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Candles (ID: 45270)|Candles (ID: 45270)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Candles (ID: 45270)|Candles (ID: 45270)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Candles (ID: 45270)|Candles (ID: 45270)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Candles (ID: 45270)|Candles (ID: 45270)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Candles (ID: 45270)|Candles (ID: 45270)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Candles (ID: 45270)|Candles (ID: 45270)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Candle (ID: 45272)|Candle (ID: 45272)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Candle (ID: 45272)|Candle (ID: 45272)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Candle (ID: 45273)|Candle (ID: 45273)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Candle (ID: 45273)|Candle (ID: 45273)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Candle (ID: 45273)|Candle (ID: 45273)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Candles (ID: 45274)|Candles (ID: 45274)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Candles (ID: 45274)|Candles (ID: 45274)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Candles (ID: 45274)|Candles (ID: 45274)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Candle (ID: 45275)|Candle (ID: 45275)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Candle (ID: 45275)|Candle (ID: 45275)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Candle (ID: 45275)|Candle (ID: 45275)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Candle (ID: 45275)|Candle (ID: 45275)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Candle (ID: 45275)|Candle (ID: 45275)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Candle (ID: 45275)|Candle (ID: 45275)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Candle (ID: 45275)|Candle (ID: 45275)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Candle (ID: 45275)|Candle (ID: 45275)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Candle (ID: 45276)|Candle (ID: 45276)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Candle (ID: 45276)|Candle (ID: 45276)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Candle (ID: 45276)|Candle (ID: 45276)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Candle (ID: 45276)|Candle (ID: 45276)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Candle (ID: 45276)|Candle (ID: 45276)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Candle (ID: 45276)|Candle (ID: 45276)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Candle (ID: 45276)|Candle (ID: 45276)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Candle (ID: 45276)|Candle (ID: 45276)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Candles (ID: 45277)|Candles (ID: 45277)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Candles (ID: 45277)|Candles (ID: 45277)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Candles (ID: 45277)|Candles (ID: 45277)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Crate (ID: 45278)|Crate (ID: 45278)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Crate (ID: 45278)|Crate (ID: 45278)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Crate (ID: 45278)|Crate (ID: 45278)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Crate (ID: 45278)|Crate (ID: 45278)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Crate (ID: 45278)|Crate (ID: 45278)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Crate (ID: 45278)|Crate (ID: 45278)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Crate (ID: 45278)|Crate (ID: 45278)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Crate (ID: 45280)|Crate (ID: 45280)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Crate (ID: 45280)|Crate (ID: 45280)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Crate (ID: 45280)|Crate (ID: 45280)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Crate (ID: 45280)|Crate (ID: 45280)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Barrel (ID: 45282)|Barrel (ID: 45282)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Barrel (ID: 45282)|Barrel (ID: 45282)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Barrel (ID: 45282)|Barrel (ID: 45282)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Barrel (ID: 45282)|Barrel (ID: 45282)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Barrel (ID: 45283)|Barrel (ID: 45283)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Barrel (ID: 45283)|Barrel (ID: 45283)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Barrel (ID: 45283)|Barrel (ID: 45283)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Barrel (ID: 45283)|Barrel (ID: 45283)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Barrel (ID: 45283)|Barrel (ID: 45283)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Barrel (ID: 45283)|Barrel (ID: 45283)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Barrel (ID: 45283)|Barrel (ID: 45283)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Barrel (ID: 45283)|Barrel (ID: 45283)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Barrel (ID: 45283)|Barrel (ID: 45283)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Barrel (ID: 45285)|Barrel (ID: 45285)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Barrel (ID: 45285)|Barrel (ID: 45285)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Barrel of swords (ID: 45286)|Barrel of swords (ID: 45286)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Sacks (ID: 45287)|Sacks (ID: 45287)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Sacks (ID: 45287)|Sacks (ID: 45287)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Sacks (ID: 45287)|Sacks (ID: 45287)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Broken stool (ID: 45290)|Broken stool (ID: 45290)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Broken table (ID: 45292)|Broken table (ID: 45292)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Broken ladder (ID: 45293)|Broken ladder (ID: 45293)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Grandfather clock (ID: 45295)|Grandfather clock (ID: 45295)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Grandfather clock (ID: 45295)|Grandfather clock (ID: 45295)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Grandfather clock (ID: 45295)|Grandfather clock (ID: 45295)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Grandfather clock (ID: 45295)|Grandfather clock (ID: 45295)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Stepladder (ID: 45296)|Stepladder (ID: 45296)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Big vase (ID: 45297)|Big vase (ID: 45297)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Spitroast (ID: 45313)|Spitroast (ID: 45313)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Roasting chicken (ID: 45314)|Roasting chicken (ID: 45314)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Goblin cook (ID: 45315)|Goblin cook (ID: 45315)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Stove (ID: 45316)|Stove (ID: 45316)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Hanging meat (ID: 45317)|Hanging meat (ID: 45317)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Hanging meat (ID: 45317)|Hanging meat (ID: 45317)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Hanging meat (ID: 45318)|Hanging meat (ID: 45318)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Smithing tools (ID: 45320)|Smithing tools (ID: 45320)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Smithing tools (ID: 45321)|Smithing tools (ID: 45321)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Smithing tools (ID: 45322)|Smithing tools (ID: 45322)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Food trough (ID: 45325)|Food trough (ID: 45325)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Food trough (ID: 45325)|Food trough (ID: 45325)]]}}
{{Maploc|50,50|['Open', None, None, None, None];None|[[RS/Locs/Door (ID: 45476)|Door (ID: 45476)]]}}
{{Maploc|50,50|['Open', None, None, None, None];None|[[RS/Locs/Door (ID: 45476)|Door (ID: 45476)]]}}
{{Maploc|50,50|['Open', None, None, None, None];None|[[RS/Locs/Door (ID: 45476)|Door (ID: 45476)]]}}
{{Maploc|50,50|['Open', None, None, None, None];None|[[RS/Locs/Door (ID: 45476)|Door (ID: 45476)]]}}
{{Maploc|50,50|['Open', None, None, None, None];None|[[RS/Locs/Door (ID: 45476)|Door (ID: 45476)]]}}
{{Maploc|50,50|['Open', None, None, None, None];None|[[RS/Locs/Door (ID: 45476)|Door (ID: 45476)]]}}
{{Maploc|50,50|['Open', None, None, None, None];None|[[RS/Locs/Door (ID: 45476)|Door (ID: 45476)]]}}
{{Maploc|50,50|['Open', None, None, None, None];None|[[RS/Locs/Door (ID: 45476)|Door (ID: 45476)]]}}
{{Maploc|50,50|['Open', None, None, None, None];None|[[RS/Locs/Door (ID: 45476)|Door (ID: 45476)]]}}
{{Maploc|50,50|['Close', None, None, None, None];None|[[RS/Locs/Door (ID: 45477)|Door (ID: 45477)]]}}
{{Maploc|50,50|['Climb-up', None, None, None, None];None|[[RS/Locs/Stairs (ID: 45481)|Stairs (ID: 45481)]]}}
{{Maploc|50,50|['Climb-up', None, None, None, None];None|[[RS/Locs/Stairs (ID: 45481)|Stairs (ID: 45481)]]}}
{{Maploc|50,50|['Climb-down', None, None, None, None];None|[[RS/Locs/Stairs (ID: 45482)|Stairs (ID: 45482)]]}}
{{Maploc|50,50|['Climb-down', None, None, None, None];None|[[RS/Locs/Stairs (ID: 45482)|Stairs (ID: 45482)]]}}
{{Maploc|50,50|['Climb-up', None, None, None, None];None|[[RS/Locs/Stairs (ID: 45483)|Stairs (ID: 45483)]]}}
{{Maploc|50,50|['Climb-up', None, None, None, None];None|[[RS/Locs/Stairs (ID: 45483)|Stairs (ID: 45483)]]}}
{{Maploc|50,50|['Climb-up', None, None, None, None];None|[[RS/Locs/Stairs (ID: 45483)|Stairs (ID: 45483)]]}}
{{Maploc|50,50|['Climb-up', None, None, None, None];None|[[RS/Locs/Stairs (ID: 45483)|Stairs (ID: 45483)]]}}
{{Maploc|50,50|['Climb-down', None, None, None, None];None|[[RS/Locs/Stairs (ID: 45484)|Stairs (ID: 45484)]]}}
{{Maploc|50,50|['Climb-down', None, None, None, None];None|[[RS/Locs/Stairs (ID: 45484)|Stairs (ID: 45484)]]}}
{{Maploc|50,50|['Climb-down', None, None, None, None];None|[[RS/Locs/Stairs (ID: 45484)|Stairs (ID: 45484)]]}}
{{Maploc|50,50|['Climb-down', None, None, None, None];None|[[RS/Locs/Stairs (ID: 45484)|Stairs (ID: 45484)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Leaflets (ID: 45504)|Leaflets (ID: 45504)]]}}
{{Maploc|50,50|['Open', None, None, None, None];None|[[RS/Locs/Trapdoor (ID: 45800)|Trapdoor (ID: 45800)]]}}
{{Maploc|50,50|['Search', None, None, None, None];None|[[RS/Locs/Boxes (ID: 46237)|Boxes (ID: 46237)]]}}
{{Maploc|50,50|['Search', None, None, None, None];None|[[RS/Locs/Bookcase (ID: 49101)|Bookcase (ID: 49101)]]}}
{{Maploc|50,50|['Read', None, None, None, None];None|[[RS/Locs/Clan Cup plaque (ID: 55301)|Clan Cup plaque (ID: 55301)]]}}
{{Maploc|50,50|[None, 'Steal from', None, None, None];None|[[RS/Locs/Bakery Stall (ID: 66692)|Bakery Stall (ID: 66692)]]}}
{{Maploc|50,50|[None, 'Steal from', None, None, None];None|[[RS/Locs/Wine Stall (ID: 66694)|Wine Stall (ID: 66694)]]}}
{{Maploc|50,50|[None, 'Steal from', None, None, None];None|[[RS/Locs/Vegetable Stalls (ID: 66696)|Vegetable Stalls (ID: 66696)]]}}
{{Maploc|50,50|[None, 'Steal from', None, None, None];None|[[RS/Locs/Vegetable Stalls (ID: 66696)|Vegetable Stalls (ID: 66696)]]}}
{{Maploc|50,50|[None, 'Steal from', None, None, None];None|[[RS/Locs/Seed Stall (ID: 66698)|Seed Stall (ID: 66698)]]}}
{{Maploc|50,50|[None, 'Steal from', None, None, None];None|[[RS/Locs/Seed Stall (ID: 66698)|Seed Stall (ID: 66698)]]}}
{{Maploc|50,50|[None, 'Steal from', None, None, None];None|[[RS/Locs/Crafting Stall (ID: 66700)|Crafting Stall (ID: 66700)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Supplies (ID: 66736)|Supplies (ID: 66736)]]}}
{{Maploc|50,50|['North:', None, None, None, None];None|[[RS/Locs/Lumbridge farms (ID: 69782)|Lumbridge farms (ID: 69782)]]}}
{{Maploc|50,50|['South:', None, None, None, None];None|[[RS/Locs/Lumbridge Castle (ID: 69783)|Lumbridge Castle (ID: 69783)]]}}
{{Maploc|50,50|['West:', None, None, None, None];None|[[RS/Locs/Draynor (ID: 69784)|Draynor (ID: 69784)]]}}
{{Maploc|50,50|['East:', None, None, None, None];None|[[RS/Locs/Al Kharid (ID: 69785)|Al Kharid (ID: 69785)]]}}
{{Maploc|50,50|['South:', None, None, None, None];None|[[RS/Locs/Graveyard and swamp, Daemonheim (via boat) (ID: 69786)|Graveyard and swamp, Daemonheim (via boat) (ID: 69786)]]}}
{{Maploc|50,50|['South-west:', None, None, None, None];None|[[RS/Locs/Lumbridge Castle (ID: 69787)|Lumbridge Castle (ID: 69787)]]}}
{{Maploc|50,50|['North-west:', None, None, None, None];None|[[RS/Locs/Lumbridge farms (ID: 69788)|Lumbridge farms (ID: 69788)]]}}
{{Maploc|50,50|['North:', None, None, None, None];None|[[RS/Locs/Varrock (ID: 69789)|Varrock (ID: 69789)]]}}
{{Maploc|50,50|['East:', None, None, None, None];None|[[RS/Locs/Al Kharid (ID: 69790)|Al Kharid (ID: 69790)]]}}
{{Maploc|50,50|['West:', None, None, None, None];None|[[RS/Locs/Lumbridge Castle (ID: 69791)|Lumbridge Castle (ID: 69791)]]}}
{{Maploc|50,50|['Use', None, 'Collect', None, None];None|[[RS/Locs/Bank chest (ID: 79036)|Bank chest (ID: 79036)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Lectern (ID: 85128)|Lectern (ID: 85128)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Crow (ID: 89475)|Crow (ID: 89475)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Crow (ID: 89477)|Crow (ID: 89477)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Crow (ID: 89477)|Crow (ID: 89477)]]}}
{{Maploc|50,50|None;None|[[RS/Locs/Yew (ID: 95045)|Yew (ID: 95045)]]}}
{{Maploc|50,50|['Smith', 'Deposit-all (into metal bank)', 'Withdraw-all (from metal bank)', 'Open smithing interface', None];None|[[RS/Locs/Anvil (ID: 113258)|Anvil (ID: 113258)]]}}
{{Maploc|50,50|['Heat', 'Deposit-all (into metal bank)', 'Withdraw-all (from metal bank)', 'Open smithing interface', None];None|[[RS/Locs/Forge (ID: 113259)|Forge (ID: 113259)]]}}
{{Maploc|50,50|['Smelt', 'Deposit-all (into metal bank)', 'Withdraw-all (from metal bank)', None, None];None|[[RS/Locs/Furnace (ID: 113261)|Furnace (ID: 113261)]]}}
{{Maploc|50,51|[None, 'Pick', None, None, None];None|[[RS/Locs/Potato (ID: 312)|Potato (ID: 312)]]}}
{{Maploc|50,51|[None, 'Pick', None, None, None];None|[[RS/Locs/Potato (ID: 312)|Potato (ID: 312)]]}}
{{Maploc|50,51|[None, 'Pick', None, None, None];None|[[RS/Locs/Potato (ID: 312)|Potato (ID: 312)]]}}
{{Maploc|50,51|[None, 'Pick', None, None, None];None|[[RS/Locs/Potato (ID: 312)|Potato (ID: 312)]]}}
{{Maploc|50,51|[None, 'Pick', None, None, None];None|[[RS/Locs/Potato (ID: 312)|Potato (ID: 312)]]}}
{{Maploc|50,51|[None, 'Pick', None, None, None];None|[[RS/Locs/Potato (ID: 312)|Potato (ID: 312)]]}}
{{Maploc|50,51|[None, 'Pick', None, None, None];None|[[RS/Locs/Potato (ID: 312)|Potato (ID: 312)]]}}
{{Maploc|50,51|[None, 'Pick', None, None, None];None|[[RS/Locs/Potato (ID: 312)|Potato (ID: 312)]]}}
{{Maploc|50,51|[None, 'Pick', None, None, None];None|[[RS/Locs/Potato (ID: 312)|Potato (ID: 312)]]}}
{{Maploc|50,51|[None, 'Pick', None, None, None];None|[[RS/Locs/Potato (ID: 312)|Potato (ID: 312)]]}}
{{Maploc|50,51|[None, 'Pick', None, None, None];None|[[RS/Locs/Potato (ID: 312)|Potato (ID: 312)]]}}
{{Maploc|50,51|[None, 'Pick', None, None, None];None|[[RS/Locs/Potato (ID: 312)|Potato (ID: 312)]]}}
{{Maploc|50,51|[None, 'Pick', None, None, None];None|[[RS/Locs/Potato (ID: 312)|Potato (ID: 312)]]}}
{{Maploc|50,51|[None, 'Pick', None, None, None];None|[[RS/Locs/Potato (ID: 312)|Potato (ID: 312)]]}}
{{Maploc|50,51|[None, 'Pick', None, None, None];None|[[RS/Locs/Potato (ID: 312)|Potato (ID: 312)]]}}
{{Maploc|50,51|[None, 'Pick', None, None, None];None|[[RS/Locs/Potato (ID: 312)|Potato (ID: 312)]]}}
{{Maploc|50,51|[None, 'Pick', None, None, None];None|[[RS/Locs/Potato (ID: 312)|Potato (ID: 312)]]}}
{{Maploc|50,51|[None, 'Pick', None, None, None];None|[[RS/Locs/Potato (ID: 312)|Potato (ID: 312)]]}}
{{Maploc|50,51|[None, 'Pick', None, None, None];None|[[RS/Locs/Potato (ID: 312)|Potato (ID: 312)]]}}
{{Maploc|50,51|[None, 'Pick', None, None, None];None|[[RS/Locs/Potato (ID: 312)|Potato (ID: 312)]]}}
{{Maploc|50,51|[None, 'Pick', None, None, None];None|[[RS/Locs/Potato (ID: 312)|Potato (ID: 312)]]}}
{{Maploc|50,51|[None, 'Pick', None, None, None];None|[[RS/Locs/Potato (ID: 312)|Potato (ID: 312)]]}}
{{Maploc|50,51|[None, 'Pick', None, None, None];None|[[RS/Locs/Potato (ID: 312)|Potato (ID: 312)]]}}
{{Maploc|50,51|[None, 'Pick', None, None, None];None|[[RS/Locs/Potato (ID: 312)|Potato (ID: 312)]]}}
{{Maploc|50,51|[None, 'Pick', None, None, None];None|[[RS/Locs/Potato (ID: 312)|Potato (ID: 312)]]}}
{{Maploc|50,51|[None, 'Pick', None, None, None];None|[[RS/Locs/Potato (ID: 312)|Potato (ID: 312)]]}}
{{Maploc|50,51|[None, 'Pick', None, None, None];None|[[RS/Locs/Potato (ID: 312)|Potato (ID: 312)]]}}
{{Maploc|50,51|[None, 'Pick', None, None, None];None|[[RS/Locs/Potato (ID: 312)|Potato (ID: 312)]]}}
{{Maploc|50,51|[None, 'Pick', None, None, None];None|[[RS/Locs/Potato (ID: 312)|Potato (ID: 312)]]}}
